Username,Review,Rating
Rhonda  Arshad,I got these to down grade from the Apple Air pods and these were good until I got a defected pair. I contacted Amazon to get a refund and they said that I had to have to turn them in after I tossed them in the trash. I spend a lot of money on them so sense they didn’t refund me my money I had them fixed.They work okayThe sound is great if you can find the right size ear buds to fit your ear. And the charge box doesn’t stay charged as long as other earbuds I’ve bought in the past.Over all I got a refurbished pair so they weren’t the best. But since I was able to fix the problem I kept them and they are good for now,4.0 out of 5 stars
KV,"I love these earbuds, the sound is amazing. They work like garbage in the gym. I tried on 3 different phones, same results. I know its due to all the people and metal, but if I can't have my phone in my pocket or within a foot of me on the bench without sound cutting out badly.. c'mon.I will continue to hunt for a better gym experience, but will keep these for everything else.edit: For those having issues, be sure to download the app from the appropriate appstore and update the firmware before returning, etc.",4.0 out of 5 stars
Jeffrey Terry,"These Beats Studio buds wireless have been a fantastic addition to my college routine. The wireless feature is a game-changer, especially when I’m on the go. The sound quality is impressive, delivering a powerful punch in a compact design. They’re comfortable for long study sessions, and the battery life is reliable. While they’re a bit pricey, the overall performance justifies the cost. A solid 4-star rating from a satisfied college student!",4.0 out of 5 stars
Gillian,"Both my boyfriend and I bought these amd , while theyre great, we both agree that they tend to feel like they are falling out of our ears even when they aren’t, which is a bit annoying. The slightest adjustment also affects how “close” the music sounds, which contributes to the loose sensation. Giving 4 stars instead of 3 because they hold a charge really well, connect via Bluetooth easily, and the sound comes through so clear I genuinely thought my phone was playing music by itself the first time I tried them.",4.0 out of 5 stars
Cristina,I have had different types of Beats headphones over the years and these by far are my favorite. The battery life is very long im able to listen to my videos for hours on end. The charge is also quick with the quick type c cable it comes with it give enough juice to last. The headphones itself are actually very good quality and the noise cancelling works very well. I’ve had them for a while now and still my favorite headphones I prefer these over Apple AirPods.,4.0 out of 5 stars
magc,"Pros: Sound quality and battery durability.Cons: it’s odd for phone calls, the mic is good but as there is no return of your voice I didn’t get use to it - it seems like when you speak it applies the noise cancellation to your own voice so you don’t get any natural return as you would in a real conversation or a hands free call - it’s odd. Not sure if there is a way to configure this without disabling the noise cancelation for external noise.",4.0 out of 5 stars
Daiquiria,"I love these earbuds! The sound quality is beautifully balanced and crisp. The only reason I gave it a 4 instead of a 5 is because they will not stay in my ears. I've used all three ear tips and they keep falling out after about five minutes or less. I'll give them to someone else who can hopefully use them. For this price, I really wanted them to fit, but maybe my ears are not built for this configuration.",4.0 out of 5 stars
Karlena Caamaño,"I wanted to love these. The color is vibrant and SO cute. The noise cancellation works wonders and the clarity is amazing. My only issue is they dont stay in my ear. I have a desk job and turn my head from screen to screen and they fall out at least once every hour and it annoys me. I have the smallest size ear bud in and they still fall out. I have small ear holes though, but other than that everything else was wonderful!",4.0 out of 5 stars
billrafferty,"Like my last couple of pairs of Beats these sound really good. My hearing isn’t the greatest but they give decent bass, good mids and highs. The pairing is super simple with iOS and pairing with one device (my iPhone) automatically paired them with my other device (my iPad). The left earbud doesn’t quite sit as snugly as the right one but that’s likely my own ear shape than an indictment of the device itself. I’ll keep going back to Beats products because overall I like them.",4.0 out of 5 stars
Willmaxr,"Sound is excellent.  Interface (hold/volume/skip) excellent as well.  Be aware tho that removing these from case or ear requires surgical finger grip precision.  Quite hard to grasp. Other than that, a great choice over similarly priced apple ware.  These include sized earpieces as well versus Apple where you have to guess and buy each size for $8.",4.0 out of 5 stars
Consquence,I really do love these I honestly do. But I do wish they were a little bit louder as they have nothing on the Samsung or the JBL Bluetooth headphones which are both louder. With that being said they are a nice quality pair of headphones they are a nice quality pair of headphones,4.0 out of 5 stars
Georgina,"I like these buds because they have great sound quality and battery life.  The only dislike is that the buds tend to fall out during my gym sessions, especially any exercises requiring me to lay flat on a bench.  Think ill stick to different headphones when it comes to the gym and use these for leisure/studying sessions.",4.0 out of 5 stars
Ryan Reynolds,"I've had these earphones for close to a year now and love the listening experience on them. They provide nice, clean, punchy bass that's perfect for listening to rap and other bass heavy music. The increased bass may not be ideal those who prefer a more balanced audio profile, but it's perfect for my needs. They also work really well for gaming I've found. The pairing process is really fast and easy as well. I've run into a few times where they don't want to pair with my phone when I take them out the case, but putting them into pairing mode usually fixes this issue.The top lid feels a bit flimsy and has some give to it from side to side which doesn't inspire trust in the long term viability of the hinge, but only time can tell. The noise cancellation is good on them and gives the feeling of being in a bubble at full volume, but isn't any better compared to other noise cancelling earphones on the market for a similar price point. The transparency mode isy only real issue with these as there's a slightly noticable static sound when you use it, but after about a year of use I've pretty much gotten used to it to the point that I don't even notice it. Sounds around you still sound a bit muffled as compared to not having them in while in transparency mode as well.",4.0 out of 5 stars
J. Allen,"Things I like:The connectivity is very simple to pair with the iPhone. It’s a very consistent connection. Only had an issue one time so far after 6 months.The battery is good. Coming from the sennheiser momentum version 1, these earbuds have amazing battery compared to those.The style is simple and clean. Both the earbuds and the case are good design. Perfect blend of size and functionality.Things I am neutral/dislike:The sound is ok. It’s not amazing and it’s not bad. The noise cancellation isn’t as good as I hoped it would be. Overall it’s passable.I believe for the money, these are very good earbuds. I recommend.",4.0 out of 5 stars
Omar K.,"Sound quality is good, but I can't get the right size ear pieces to stay in my ear. Ended up get after market pieces that helped, but I wouldn't recommend for use for anything active. Walking was too active for the fit.",4.0 out of 5 stars
Reyna Lockhart,Only complaint is noise cancellation… I can still hear what’s going on outside my earbuds was hoping that wouldn’t be the case,4.0 out of 5 stars
Nieka,"I love these earbuds, the sound is great and the noise cancellation is an excellent feature. Three major problems I have with them is one, they don’t stay in my ear, basically they fall out unless I’m keeping still. I’ve watched enough videos to know that it’s in correctly I shouldn’t have to constantly fix it in my ear every time I feel it inch away from it. Can you imagine the fear I have walking.Secondly, it does not automatically connect when I put them in my ears (sometimes but mostly not all the time). Even when I manually try to connect through Bluetooth it’s saying unsuccessful connection make sure the device is in range. Like I could literally have the buds sitting on top of my phone and nothing (and of course I make sure it’s charged.)Lastly, not a major issue but could be a possibility from time to time whenever I close the case it makes this screeching sound and even when it’s closed it sometimes continues making that sound. I don’t know what it is but I guess I’ll eventually find out.",4.0 out of 5 stars
Howard,"They seem to dislodge from the ears easily. If you don’t have the right size tips then you can have sore ears after long use. However, the sound quality is amazing, and the pros outweigh the cons.",4.0 out of 5 stars
Donald Mosley,Noise cancelling is great but they are not very loud. There isn’t a solution online either.,4.0 out of 5 stars
K Pitts,"I like the sound and noise cancelling features, but sometimes my sound isn't as loud as I prefer, dependent on the app I am using (and its not my phone ear safety features either). And at times, I find they dont stay always put in my ears so I am praying I dont lose one or both one day.They were ultimately reimbursed from work so FREE for me is always good.",4.0 out of 5 stars
michael m,it works as it should and is high quality but it's not the most comfortable earbuds I have used. I have got used to the fit but it could be better.,4.0 out of 5 stars
Jirayu Saepoo,"Not best for pairing to IOS device, but overall is really good. I love it.",4.0 out of 5 stars
Amazon Customer,I would  like to cancel  the return .the buds are OK 👍,4.0 out of 5 stars
Jessica Anderson,Great quality sound and easy to use. Doesn't take long to charge. Can lose charge quick sometimes though. But still worth the money.,4.0 out of 5 stars
Deborah,Sound is great. Noise cancelation works good.I would recommend them to a friends.,4.0 out of 5 stars
brian perry,"Scooped these up on sale for $99. 5 minutes after delivery, I realized that I didn't have a compatible charging box to plug them in. Ordered that immediately. They advertise 8 hours life per charge. My initial run lasted only 5 hours. Still sounds great.",4.0 out of 5 stars
Kaio,Does the job but I was disappointed w the sound transparency. It’s not that great in comparison to Apple AirPods for example.,4.0 out of 5 stars
Andrew,Great sound easy to pair,4.0 out of 5 stars
BeanBandit,"Out of all the wireless earbuds I’ve used, these have got to be my favorite sound quality wise. The most expensive wireless buds I’ve purchased were the Samsung Galaxy Buds 2 and boy they were terrible. It was when I bought the Beats Studio Buds that I realized that the Buds 2’s sound quality was truly terrible. These beats buds are just very good. Most buds (in order to give the illusion that they’re good quality) typically increase the bass but then the rest of the music sounds terrible. But with these, the bass is increased but the rest of the sound isn’t compromised and is very clear. Very good quality buds. I’m not giving these a 5 stars tho however since there are some issues that I wish would be fixed.1.) This is very minor, but the earbuds don’t pause the audio once they’re taken out like other earbuds I’ve used (i.e. the Samsung Galaxy Buds 1 and 2). Not a huge problem but sucks having to replay a moment of a song I just missed because I had to take my earbuds out for a sec.2.) Another small thing, but the audio stops completely when you put in one of the buds which is just a little inconvenience.3.) This isn’t such a small problem like the last two complaints. Sometimes when I put both buds in the case, one of them doesn’t tend to charge and so then my phone recognizes that the earbuds are out of the case and so then my audio from my phone comes out from the earbud that’s supposed to be charging and disconnected from my phone. This is problematic because sometimes I’ll be trying to use my buds just for one of them to be at 5% since it just wasn’t charging in the case so then I have to wait for it to charge, which isn’t a long time but it’s still very annoying.4.) The transparency mode kind of sucks. Whilst the Samsung Galaxy Buds 2’s overall audio sucked, it’s transparency mode was much louder which meant I didn’t have to turn down my earbuds just talk still hear whoevers talking to me like I have to do with the Beats Studio Buds. You can barely hear any outside noises with the transparency mode on if the Buds’ volume is somewhere around 50%. The noise cancelling mode is pretty good though.5.) Finally, the mic doesn’t work that well. From my experience of calling people with the buds on, whilst the sound quality is pretty good compared to other buds, you have to talk kind of loud as the buds don’t pick up much sound. I typically just disconnect my buds when I’m answering a call and just use my phone’s mic because it’s much more convenient than having to yell-talk to my buds just for people to hear me.Overall these are good buds, especially for 90 bucks (which is what they were when I bought them on sale). If you’re looking for something that’s fairly cheap but still has good quality, then these are the buds for you.",4.0 out of 5 stars
Timothy R.,"These are amazing. They are comfortable, but after trying all size tips for the buds they still will not stay in my ear. I work in the aerospace field so when they fall out they gets covered in steel with the magnets. The noise canceling and transparency setting are great for at work listening to music or talking on the phone. They r the loudest buds I've used so far and these being my 4th pair but first from this company. The only reason I'm giving 4 stars instead of 5 is cause of your listening to music almost non stop, I have yet to get more than 3½ hours of straight play B4 they die. It does say I'm suppose to get 8 hours but maybe if they r not used at all they will last that long. I only use the left or the right at a time so it's not that much of a problem. Case stays charged all day but in a 10 hour work day, bother left and right will have to be charged 2x's to get me threw the day. After a couple weeks of having them now I can say I get a good 3 hours MAX with a full charge per bud.",4.0 out of 5 stars
Richard McCune,"The items came as described. The packaging was a nice little touch.Being a Beats/Apple product you would think the battery life would be a little longer. I can only get about 4hrs out of them while listening at just below half volume. Why do I listen to things at about half volume? Because the noise canceling isn’t that great. I can still hear every word someone is saying two isles away at the gate area while sitting and waiting to board an airplane.Fortunately these are not my primary noise canceling earbuds for studying or doing research for work….if they were I would return them. I guess I expected more out of a Beats/Apple product….man I sound like a audio snob. Well, I just want 100% quality products for my money.",4.0 out of 5 stars
Amazon Customer,These are very good quality. The inserts into the ears do hurt my ears though. I think that’s a personal issues though not a product issue.,4.0 out of 5 stars
Customer,"These ear buds integrate wrll with the iPhone OS.Run and charge time are good.Dislikes:Noise cancellation is not affective, because they don’t seal well with  any of the 3 supplied pads.Not very comfortable to where until your ears get use to them.No way to turn off the buttons. This is only a problem if you are using them to aid in sleeping by listening to sounds such as brown noise. The buttons will trigger the app to changes sounds or mute the sound.",4.0 out of 5 stars
Janell&Anthony C.,Not the best buds I've had but has really good mods and highs lows could be better imo. Connecting to iPhone easy sne as PC but android is a pain gota download app to even get it to recognize. Good build quality fits nicely in ear batteries last longer then expected case is super slippery I suggest a case witch are cheap like under 5$ on here and will help allot. Still going to upgrade to headset due to pooric quality but past that great buds,4.0 out of 5 stars
justin gilbert,They're good and I was looking to buy another pair seeing it was black Friday but now list is $149? 2 months ago list was only $99,4.0 out of 5 stars
Monee,I like the overall performance.The color was nice texture was sleekPaired to my phone without any troubles very easy set up.Only thing I’d say is how easy it flips up makes me feel like I could break it if I’m not careful.,4.0 out of 5 stars
nathaniel,Battery life suck,4.0 out of 5 stars
Sam Averre,They’re a good brand but thought they’d be louder,4.0 out of 5 stars
oscar,Sound great look great noise cancellation battery life is good also sound quality is good too,4.0 out of 5 stars
Eula Scott,Sound is ok. Not like I thought. Probably because they’re not secure in my ears no matter the size of the little silicone tips. I can’t seem to find any good headphones under $100. I enjoy base and good noise cancellation.,4.0 out of 5 stars
joseph,The buds have great sound.. I run with them in and they fit well enough.. Only knock on them is the battery life is not good.,4.0 out of 5 stars
Linda Lincoln,"The Beats Studio Buds are true wireless earbuds that deliver an immersive audio experience coupled with noise-canceling technology. Designed for compatibility with both Apple and Android devices, these earbuds offer convenience, superior sound quality, and a sleek design.One of the standout features of the Beats Studio Buds is their impressive sound performance. The earbuds deliver clear, dynamic, and well-balanced audio across a range of genres. The bass response is particularly noteworthy, providing a punchy and deep low-end without overpowering the other frequencies. Whether you're listening to music, podcasts, or watching videos, the Studio Buds create an enjoyable and immersive soundstage.The active noise-canceling technology in these earbuds effectively blocks out external sounds, allowing you to focus on your audio without distractions. Whether you're in a noisy environment or seeking some tranquility, the noise cancellation feature helps create a more immersive and enjoyable listening experience. The transparency mode also comes in handy when you need to be aware of your surroundings without removing the earbuds. While the Beats Studio Buds offer numerous advantages, there are a few minor considerations to keep in mind. Some users have reported that the touch controls on the earbuds can be a bit sensitive, leading to accidental commands. Additionally, the lack of wireless charging for the case may be a downside for those looking for ultimate convenience.In conclusion, the Beats Studio Buds are impressive true wireless earbuds that offer a superior audio experience with noise cancellation capabilities. The sound quality, comfortable fit, seamless connectivity, and convenient features make them a solid choice for music lovers and audio enthusiasts. Whether you're an Apple or Android user, these earbuds provide an immersive and enjoyable listening experience on the go.",4.0 out of 5 stars
bPm,"O.K. I never thought I'd own a pair of beats earbuds, bud I do. And I have to stay, they're not bad. There's a (alright, there's a few) caveats, but not enough for me to return them. The build is the typically spun hardened plastic, of a oddly shaped buds that interestingly fit near perfectly. The buds are tiny, compared to many other brands. As mentioned they're oddly shaped, by two (also an oval shaped flat surfaced which is used to control the buds) angular sides and a round ball in front, where the canal protrudes that you attach your tips. The fit isn't bad, and once sealed it doesn't move around, or fall out whilst doing certain activities. I use XL sized silicone tips. I find they work best for me, for almost every bud I've owned or tested over the years.If the fit is too short, you can always use double, or even triple flange tips. Which I use on occasion. Depends on the buds I'm fitting in question. That extra length can help get the seal you need for the most optimal sound reproduction.  Throughout this year I have tried a plethora of buds. From Sony's XM3, to Audio Technica CKS5TW And Nuarl (I plan to get them again, when funds permit) N6Pro's , which I actually (they have a really good sound, rich luscious bass, sweet and engaging mids, and to top it off, a sparkling treble, not over the top, mind you) liked, but the buttons were a little finicky. As to why I returned them.The biggest, most prevalent issue I came across was that most of them didn't fit properly, at all. I could barely get the XM3's in, and keep them in. As with Shures Aionic, another I liked and wanted desperatelythem to work out. Because they sounded great. The Studio buds are not a problem. It takes me seconds to insert and position them in my ears. The only (again, there's more than one) detraction I have, is that the  buds are easy activate whilst attempting to insert them into your ears. For me it's not a deal breaker. Oh, I almost forgot an important issue. And that is with the battery life. They average a minimum three plus hours. Which is not that long. Then again, who spends more than three hours listening to stuff ? Well, I do. These are for nighttime use mostly. I use them when my roomy has gone to bed. So I need to get an average fours plus. One night I got close to 5 hours. Guess it depends on usage.  What else can I say, other to try for yourself. . At the least, you can return them if you're not happy, right. I'm using them now, as I do at nights.I'm going to buy the Philips Fidelio T1's. I bought and had to return for a replacement. But the delivery person did not deliver them, when they came. Why, I don't.. But I became infuriated and cancelled the order. to buy at a later date. I loved the sound. They have a hybrid configuration of a DD and a BA. For those who don't know the abbreviations, it's dynamic driver, and balanced amature drivers. That's , cause sound is impressive. And the price on them now, is 155$ A drop of a 100$ A good deal to me, for a worthy set of buds. all I'm gonna say for now. But I am going to acquire them I'll be editing removing any errors. But for now, enjoy. Hope it can help you decide",4.0 out of 5 stars
Evelin,I have the airpods (pro gen 2) but i temporarily lost them in my own home. I was freaking out because my warranty expired (to get new ones) - so I gave up on searching for my airpods and decided to buy a new pair but they pricey… so i went on tik tok and boom. I bought these. (However i got them used because i needed them til i found my airpods.) Came with a charger and the soft tips/covers of 2 or 3 diff sizes. All packaged up. Looked brand new tbh. I did clean them just in case. I will say though that it felt weird getting use to these beats. I struggled to put them on correctly because they would fall out easily but tbh you just have to twist a tini bit to adjust them and they stay on. I found my airpods A MONTH LATER but whenever i go out on a trip i bring them incase my airpods are low on battery. (Beats battery life is Excellent. I legit didnt charge them for 2 days and used it for a weirdly extended amount of time (All day basically) and they died on day 3 but i would say the battery life is good.) They do sound good too. If your on a phone call though and you adjust one of the buds. It hangs up but i think you can customize that on settings if you go to bluetooth. These beats caught my attention because it says it has noise/ transparency mode. 8 1/2 out of 10. For the mode. I let my cousin try them and he liked them a lot. He has android and i have an iphone. No issue connecting to either devices. Thank you for reading.,4.0 out of 5 stars
Rjgold,The sound is decent it isn’t comfortable for long use.,4.0 out of 5 stars
Max S zamy,"The reason I returned this product back to the seller is because it could not stay in my ear, but the sound is amazing .that is why I give it a 4 star.",4.0 out of 5 stars
D,"I loved these earbuds.  Would still have them if my wife's dog didn't eat them. Great sound, great battery life, and cancelled sound very well. Also great for hands free talking",4.0 out of 5 stars
Fernanda Bonfanti,Pretty good but noise cancellation is not good,4.0 out of 5 stars
Kyle H.,Great sound and stay in while working out,4.0 out of 5 stars
Jennifer Mason,"I just got back from a month long trip and these worked out great! The noise cancelling isn't the greatest as I can definitely maintain a conversation with ease while that is on. Overall though, the battery is long and the sound is great!",4.0 out of 5 stars
Mendoza,"Very comfortable in the ear, and they sound fine on my end.They seem to connect easily with my phone. My only issues are reported to me by people I talk to. Several times in a conversation I'm told that I'm cutting out or breaking up. Eventually I'll pop out whichever bud I'm using and pop in the other one. Then they'll say, ""that's better,"" but after some time I hear complaints about them cutting out again.Another small complaint is it's too easy to accidently press the button and hang up when I'm just trying to adjust them. Maybe that's on me, though.Still going to use them, at least for now, but I feel there are more reliable earbuds.On the plus side, they are quick to recharge, the case looks good, and as I said before, they are comfortable.",4.0 out of 5 stars
nh.lars,They often fall out of my ears while exercising. I have tried smaller ear buds but they too would fall out.  The sound quality is good.,4.0 out of 5 stars
Jeran,"Picked these up to replace the Echo Buds I had used for about a year. I use these as earplugs and the noise cancellation on the Echo buds was... not good, let's say. The Beats certainly do a lot better, the battery will easily last me most of the day if I leave them on passive, but I just wish that seated a little bit deeper into the ear canal.  Years ago I had some anker earbuds that nothing else has matched on pure passive noise blocking and fitment.Still, these are a pretty close second and I got them for half off on a sale. They do what I need them to and they do it well enough until someone's running a rivet gun full bore 8 feet from you.",4.0 out of 5 stars
Amazon Customer,Great sounding music but not enough standby time if you're using one at a time for phone conversations. Love the way the case recharges them pretty fast. Don't like way that they don't tell you who's calling when the phone rings like the Plantronics ear pieces.,4.0 out of 5 stars
Mesa Spa,"It’s small and light for traveling, easy put in my purse or pocket. It’s not the best to block the noise but it’s decent for the price. I have Bose and Jbbra but want to try this one for back up for looooooong fights",4.0 out of 5 stars
C. F.,"I got these buds last year (2022). Sound is nice, bass is clear. Battery life is decent. I like that it works well for both Apple and Android users. It also works for my now discontinued ipod nano! Size is just right for my hand. The buds were a little small as they have no stem, but I got used to it eventually. No big deal there actually. Easy to navigate function on the fly by  pressing on the buttons on the earbuds . Calls also sound great!However, nothing is perfect. Having said that, there is some discomfort when I press the physical buttons in  the earbuds. Some staticky sounds when on ambient mode. Also on facebook messenger calls, some staticky sounds are noticed. They could get my ears sore when wearing them for a long time - like 2 hours.But overall they are still a great pair of wireless earbuds. Still would recommend them, I love my Beats earbuds and I’m happy with the purchase.",4.0 out of 5 stars
cyndy,I bought these for when we go out riding on our harley. They don't fit well in my ears and don't really cancel out as much noise as I like. My cheaper ones were better. I dont think they r that great.,4.0 out of 5 stars
BK,"They are a quality product. I do like the Awareness mode when I am out around people.However, they fall out a lot. I thought changing the earbud cover would work. It did not. So only four stars because they fall out when you move around.",4.0 out of 5 stars
Khalilul,It doesn't show correct charging status,4.0 out of 5 stars
Matt And Kellie Anderson,I thought I was getting a great deal on a new pair of beats during prime days. When they got here the. Ox said they were used. I went back and looked at the listing and it did not say used. On the invoice is the only place I found that they were.,4.0 out of 5 stars
tameka111,"Omg, I thought these were gonna work as well as air pods.. NOT distance isnt too fat, have to download beats app for it to work, have to charge DAILY, and you constantly get notifications on your phone notifying you of battery power.. I HATE THAT FEATURE. keeps popping up on phone even.in middle of conversations... they are nothing like the air pods... What the hell is all the hype about.... and I hate the way they stick out of ear. Too far out...you can hurt yourself with these.. And I purchssed three..😩😩😩😩😩🙈",4.0 out of 5 stars
Prior purchaser,Good sound.  Hard to keep in ears.  Drop calls when they fall out.  They connect to the iPhone easily.  They don't always automatically take the call like AirPods do.  If you answer with the button on the phone you have to flip through to change where sound is coming from.,4.0 out of 5 stars
Scottso,"First, there are a lot to like about these.  They are well made.  As do all Beats they pair easy with iDevices.  The sound is fine, if not spectacular.  Noise cancellation is excellent and there are three levels (full, pass through, none).  The case is compact and fits easy in a front pocket or whereever.  There are also a lot of hard shell and silicon cases available on here and elsewhere.My favorite aspect of these: the form factor of the buds themselves.  These ‘screw’ into your ears for a comfortable and secure seal that doesn’t come out and is inconspicuous.  Easily, they’re the most secure earbuds I’ve ever owned.  And, for phone calls and Zoom conferences where you only need one bud they’re great.  Overall I think they compare, well, to the early iterations of the AirPods.That said, and above all, keep in mind this is basically an entry level product.  The sound is good, but will not blow you away.  Spotify (even at high res) is just OK; Apple Lossless is good but will be better on upgraded buds  The firmware functionality is very limited; you can either control noise cancelling or volume, but you can’t do both.  For some people battery life may not be all that; I find it fine.  How these will hold up in intense workouts I don’t know; but I mowed my lawn with these and they were fine.  Also, for whatever reason I found these cut out every now and then when I was mowing the lawn, but I don’t know why.The four star rating above is based on full price.  I got these for a third off and for that price I’d give these five stars, easy.  And, if you can get these reconditioned, all the better.  But if you’re looking for something that is more powerful, go a level up.UPDATE 8-13-2022:  Affirming my earlier review.  I really enjoy these.  The sound is great, noise cancelling works great, they’re secure.  And they’ve held up.On a few phone calls people have had a hard time hearing me with these but not always and it may have been on their end.  Bottom line: I still say at 149 these are four star, 99 or below five star.Update 2-19:  These are still great.  Very comparable to AirPods.  They don’t fall out, compatible with iPhone and Apple devices.  Again, wait for a sale and/or check out used ones.  Like I said, at $149 these are 4 star, $99 or less five star.",4.0 out of 5 stars
PennyLane,"I’ve had these for the past year or so and they still work perfectly. They fit well and the noise cancelling is awesome. The only reason these didn’t get 5 stars are:- magnet on the case is weak. If you drop these babies, the case will open and at least one of these suckers goes flying.- when switching earbuds to let the one I’ve been using charge, they stop audio and occasionally won’t play when I press the button on the earbud itself.-I’ve had slight pairing issues where I’ve had to open and shut the case multiple times in order for my phone to pair with them. Once they are paired though, they stay paired unless both go back into the case.All in all, for the money you spend I think these are a great option. They’re reliable, sleek, and have decent sound quality. Battery life is good, and they seem to charge pretty fast.",4.0 out of 5 stars
blind guy,"These were in the warehouse for a great discount, I have the Beats fits pro already, but was curious about these.  They do not stay in my ear at all unlike the fits stay in perfectly.  Sound quality was so so, but acceptable, I felt like it left a lot to desire.  The older W1 chip was slow to connect and lagged for sure.  Disappointed to say the least so I sent them back.  Just get the fits pro and you will be satisfied.",4.0 out of 5 stars
Thomas Carpenter,"Bought these to replace Airpod Pros due to an ongoing problem with noise in the left pod.  Much lower priced than either a repair or replacement of the Airpods.  Turns out these Beats are much better for my use.  I don't listen to music much (news and podcasts), so fidelity isn't an issue with me.  Noise cancellation is superior to the Airpods.  The only thing I miss is the reading of texts and iPhone calling/answering.  Have to use the phone itself.  Connection with Bluetooth was immediate and seamless.  The button to pause and resume audio, and to change noise cancellation is convenient and functions well.  If you're not into blowing out your eardrums with music I can recommend the Studio buds.",4.0 out of 5 stars
Rachel Strickland,"I would have given this product a five star however, no matter how hard I try, the pieces do I like to stay in my ear. The quality is amazing. The luxe are amazing. They are absolutely perfect. Other than the earpiece is not working well they come with three different sizes small medium and large. However, the medium is too big and the small is too small. They just do not want to stay in my ear all day and I’m constantly having to push them back in my ear but other than that 100% great product, especially the noise canceling",4.0 out of 5 stars
Peter,"The sound quality was good and they stay charged. The only issue I had was them not staying put in my ear while working out, and when I would try to adjust or push them back in, the music would pause or do something to stop my workout. But they work good if im using them for other stuff.",4.0 out of 5 stars
100% truth,"100% honesty. These earbuds are very good but not the best. You get what you paid for. Good audio very clear and easy to hear. Ive had issues with earbuds falling out of my ears but these solve that problem. They stay in my ears very well through eating, running, and various exercises like squats bench ect. Would suggest to anyone looking for a decent priced pair of earbuds.",4.0 out of 5 stars
John Smith,"These sound amazing, the battery is quick to charge and holds plenty of juice to power through a workout or yard work.These are also perfect for taking calls, the built in mics sound just as good as your phone. The only negative is that with repeated bouncing / force these will come out of your ears pretty easily.I’ve tried all the ear bud sizes and none seem to keep them in, could be my ears being weird or the design I’m not really sure.",4.0 out of 5 stars
Mark E. Barlow,"I’ve had these buds since 2021, use them just about daily, and they work great. However I couldn’t give them 5 stars as the case and the buds are SO smooth they are slippery as heck. They squirt out of my fingertips a lot. I would suggest to Beats to add a little contour or texture in places so they are easier to hold on to. But otherwise great product!",4.0 out of 5 stars
Nancy Arana,"I like these ear buds because they're soft in the ear and comfortable.  My husband can come right up to me and talk directly into my face, and I don't hear a thing. Good noise cancelling. I think their range is not as good as my big noise cancelling Sony head phones, and perhaps they don't sound quite as good, but they're not bad either.",4.0 out of 5 stars
"The worst purchase I have ever made, they do not fit well with the Beats box, the material feels bad and cheap, I do not recommend it to anyone, terrible quality for its price.","Están bien, pero no terminan de ser los mejores",4.0 out of 5 stars
Khayal Mahmudlu,"Nice headphones, fits comfortably in the ear, very soft. But the battery life is not very good, it decreases to a few days and ends. And in music, especially in phonk music, there is a squeak in the sound. I have to reduce the volume.",4.0 out of 5 stars
James Pickens,Great product still.... Doesn't out do my old beats.... there's something missing.So I bought the Beats headphones solo3 they 100% don't rival the old but great sound just low. I can't believe how much better my monster head phones are then these...You can do better Apple,4.0 out of 5 stars
TheRaeTheory,The battery life is much longer than my AirPod pro’s.  If your ears are not clean the ear buds will slip out. Earbuds also come is different sizes,4.0 out of 5 stars
C&H,"Very easy to sync up to your smartphone, quality sound, noise cancellation, and nice ear bud case holder design. If you turn your music up at a very high volume the treble and bass becomes a little distorted on certain song types. I like the options of sizes when it comes to the buds - I use the small size and this works best for me. Beware of using these when doing heavy cardio exercise or walking at a fast pace, because they do have the tendency to shift inside the ear canal and possibly fall out. Also, be cautious of where you touch the pods while in your ear because you can either pause your music or hang up when talking to someone on the phone. In my opinion, these are the best alternatives to Airpods for the quality and price, but they the overall features are not Airpod quality.",4.0 out of 5 stars
Papadakis,"I have a pair of Sony earbuds. Thought I lost one. So I bought a pair of the beats. Found my other Sony. I was happy that I did because I think they sound better with more bass and the overall sound is better, I think. But the beats are still nice.",4.0 out of 5 stars
